Gene symbol	Astrocyte	Endothelial	Microglia	Excitatory	Inhibitory	Oligo
SORL1	155.808319894737	1.05198675	365.545268714286	153.736806521739	51.3158416095238	25.7408496857143
SLC25A37	133.478838122807	22.11353775	192.728592785714	81.1747983913043	51.7637441142857	29.8748350571429
DENND1C	0	0	106.918348	1.26985060869565	0.090887390476191	0
FBP1	0	0	123.610995285714	3.72388043478261	0.840817857142857	0
IKZF1	0	0	108.557965071429	0	0.149903952380952	0
TMX1	316.052681666667	342.07503905	466.329847642857	24.4547417391304	146.663522257143	143.863085771429
PQLC3	71.190446631579	12.7541193	85.1716080714286	0.668722913043478	73.8000526285714	31.4683540857143
ENO3	55.2108764561403	34.3662888	92.8856170714286	0	0.232108028571429	2.28037845714286
RREB1	14.9506186842105	2.8363611	16.6000936428571	0.035759434782609	0.593304876190476	0.024643
SPTLC2	24.1953836842105	6.7224964	464.937537428571	20.9142150434783	15.0124421809524	175.0133034
SPNS3	0	0	1.9628395	0	0.371087857142857	0.068255
P2RX4	1.20791073684211	2.14930205	465.062174142857	11.518506826087	8.26763064761905	7.34940817142857
ADPRH	3.0111349122807	19.8989474	27.2350932857143	0	0.437229704761905	0.921414628571429
PLVAP	0.394129859649123	0	41.6971523571429	0	2.71269687619048	0
TMEM71	0	64.5897117	418.257239785714	0.145720391304348	2.84804006666667	0.089881114285714
EMB	0	0	259.319436	15.1036424782609	13.3700197428571	0.033595742857143
HIST2H2BF	22.7634562982456	34.36874405	35.9721416428571	9.09876708695652	4.15353347619048	1.08505568571429
FPR1	0	0	503.517639714286	1.2743042173913	13.1857582666667	0
ARAP1	44.1841230701754	0.89191545	56.5412405714286	16.5612607826087	9.3683017047619	8.12195914285714
CNPY3	251.997268842105	26.4265059	527.3959195	73.1737396956522	58.481175247619	8.89988745714286
POU2F2	0	0	34.4478375	3.18540656521739	5.90949559047619	3.56109777142857
DHRS3	311.473863087719	39.9640666	542.423892357143	0	13.3394815428571	0.075242057142857
PAG1	29.3132033859649	204.04497835	278.885151428571	50.277588826087	16.6959941238095	50.6851652285714
EMR2	0.269650719298246	3.22389905	133.569497428571	1.21917039130435	10.8753775142857	25.1056507428571
TYMP	0.039827578947368	0	0.225210857142857	0	0.086095371428571	0
TRIM14	1.25952710526316	0	29.2243667857143	4.03312334782609	5.82014597142857	0
RIN3	0	0	1.02689442857143	0	0.671969228571429	0
TGFBR1	54.5696764736842	126.26140895	611.640945714286	17.3888243478261	40.9350060666667	124.403479485714
IL4I1	0	0	57.3421432142857	0	3.62822580952381	0
NFKBIZ	83.4504873684211	554.08899455	747.145903142857	21.6103759565217	13.8750144285714	115.692411628571
PIK3AP1	0	0.98460325	207.019255071429	0.078586043478261	0.212324285714286	0
CASS4	0.053888350877193	0.4220748	54.9663230714286	0	0.070649076190476	0.536174514285714
CORO1A	0.028606438596491	5.34778275	40.160505	12.20817	6.90874240952381	0.9095384
RIN2	854.864884087719	485.6765772	3448.00293114286	26.5768666086956	217.389230457143	247.564889628571
MYO9B	1.8045771754386	5.65272745	53.0717272857143	4.66400526086957	7.77786461904762	33.3250568
PTPRE	35.0325873859649	15.86783355	622.472512214286	59.5818342608696	163.289285447619	51.4899930857143
AKNA	0.706269894736842	0.0406593	56.6930634285714	2.02064173913043	4.02463438095238	2.99790534285714
CLECL1	0	0	1777.56535257143	0	0	0.622284828571429
CASP10	0	17.6221575	57.9971837857143	0	0.44577179047619	0
PTPRJ	20.9349595789474	5.20293435	68.7823643571429	27.8480013913043	18.2753912571429	37.5550170285714
GLDN	28.9361124736842	110.5067603	2498.91665235714	122.640114347826	46.2582753904762	1105.18747817143
KBTBD12	2.21705866666667	0	14.1120713571429	7.7349227826087	6.86905078095238	1.18499577142857
CASP1	2.01159784210526	24.8298811	344.620454642857	0	0.410417076190476	2.95182788571429
SHMT1	7.21626885964912	23.99299075	41.1798534285714	0	25.5841471428571	8.80656971428571
ACY3	0	0	103.165563571429	0	7.45537711428571	0
NPL	91.3416938947368	3.2162358	323.653683714286	6.44793986956522	16.1885154380952	34.633164
ABCB4	0.022939684210526	1.93937605	66.5948997857143	0.552569391304348	2.79812712380952	0.0317562
MB21D1	0	0	80.6164801428572	0	0	0
RAB20	0.06611601754386	0	16.1791282857143	0	0.407596133333333	0
ZNF562	127.549848438596	6.06015425	281.649459214286	56.737336173913	61.3616582857143	84.3263108857143
WNT5A	3.52460485964912	0	81.2365251428571	1.57345591304348	64.2660055714286	0.942711142857143
MAML3	0.397130157894737	0.8911868	43.637726	1.33879443478261	8.54787363809524	1.21655551428571
PIGO	11.0378897192982	0.63755655	97.3824751428571	30.4742655217391	7.67613279047619	45.0852245714286
HAMP	0	0	45.5330679285714	1.22786808695652	0.043398190476191	0
SOAT1	39.2072713508772	55.5210144	698.4802375	24.773357826087	34.4928829714286	11.1230960857143
CLEC2B	0	322.71824065	436.5250855	0	8.666604	0
HAUS8	1.8777831754386	0.1023466	26.0487910714286	3.16736343478261	7.20497817142857	2.07083697142857
LCP2	0.022854561403509	0.7831333	354.950078785714	0	32.3978338285714	0.023489428571429
N4BP2	14.1393223508772	10.02679645	134.723810928571	57.7849022608696	113.057212571429	1.25508494285714
FMN1	0.013431421052632	0	28.1285671428571	6.1565442173913	6.49942568571429	0.035446028571429
TREML1	0	0	10.0110290714286	0	0.346355876190476	0
CYBA	0	0	11.5864238571429	0	0.34058579047619	0
BATF3	0	0	183.665330928571	10.4553909130435	0.191214580952381	0
IRAK3	0.572610192982456	83.37186155	257.922686571429	0.768280173913043	3.56500717142857	0.039222542857143
LAP3	275.884457754386	336.61511845	411.961491142857	69.7231011304348	61.7477941428571	274.747096857143
FAM46A	40.5670820701754	294.2156781	1024.45719078571	9.01028460869565	92.1317020857143	5.18988337142857
ADAMTSL4	0.769247333333333	21.04873745	60.8474662142857	0	0.103478019047619	8.83596345714286
MAFB	22.8787709298246	47.23611895	700.4410165	33.3358296086957	106.986406095238	5.99807068571429
PDPN	13.4236526666667	0	332.9981255	12.4686869130435	27.9328030857143	0
STK10	0.221912438596491	27.0307492	121.3201475	1.17027152173913	6.37512861904762	1.56696562857143
RAB39A	0	0	219.632775857143	0	3.07495688571429	0
VMP1	67.6719250701754	702.13915995	1047.984591	92.6477087826087	179.142493514286	112.148204457143
POGLUT1	121.210073052632	37.4687489	235.013050785714	117.471568434783	131.027818495238	153.0211058
BNIP2	37.7716001754386	76.67677	375.796715642857	6.64295160869565	20.0743299904762	48.3368829142857
PGM2	56.443954245614	62.92410365	155.236981214286	20.7266646956522	29.1027098380952	0.153313942857143
MR1	43.2942412280702	12.691869	92.5774465714286	0.201127217391304	2.47813338095238	0.022948542857143
KCNN4	0	0	15.2525307857143	0	2.93387996190476	0.041016857142857
ZNF90	0	0	0.447099928571429	0.379532695652174	0.264812514285714	0.112515885714286
TEFM	20.7931340526316	136.1384617	206.600154214286	40.4496189130435	53.703817552381	81.2790366571429
SFMBT2	69.2225991578947	12.03508395	167.487182357143	79.506102826087	14.3660370761905	7.19651471428571
MS4A14	0	0	772.644739	0	0.724530038095238	0
EML4	142.451174333333	289.95213055	351.471543571429	69.6224220869565	80.2622811238095	47.2674751428571
GIMAP2	1.71840642105263	0	27.8103174285714	0	0.54748100952381	0
CD300C	0	0	482.5404865	8.81407473913043	9.85997925714286	0
PRDM1	3.69795766666667	211.63328365	339.525296285714	4.581066	32.4290694761905	0.064183771428571
CHCHD7	2.56513763157895	22.7007908	263.025167642857	11.8970892608696	30.0969763047619	4.98416508571429
PTBP3	40.3596280526316	27.12690105	104.933921071429	58.0599287826087	64.8544430666667	8.28890785714286
SLC2A9	0.519793807017544	2.90493005	39.8128547857143	1.1810892173913	0.620502790476191	0.034549457142857
RCBTB2	61.8874841929825	2.4760389	538.035906714286	128.440668217391	28.968484352381	85.2395186571429
VENTX	0.039225245614035	0	9.30823642857143	0	0.467334638095238	0.7861294
LIPA	172.75382277193	74.55350585	1718.81686357143	69.7041627826087	26.8838094952381	937.924035142857
RPS19	74.9073801052632	395.463118	771.326262285714	121.513715043478	160.591807009524	119.405517828571
CH25H	67.4350820526316	1414.5361254	4973.81893771429	83.0951520434783	9.98455679047619	6.8529116
CYSLTR1	0	50.13564175	54.1363393571429	0	1.38445559047619	0.114413857142857
DOCK11	17.4805344561404	28.16955275	108.200882928571	15.5949013043478	103.893847990476	25.0459184857143
PTPN7	2.47292777192982	0	4.00480078571429	0	0.711563657142857	0
CYTIP	0	0	79.7541917142857	0	0.227981657142857	0
CD274	1.43320961403509	10.8736538	31.6841905714286	0.43742	9.89722854285714	0.8571274
SH2B3	42.2219784210526	9.9981977	1295.92869028571	56.6160004347826	28.4040138666667	35.8238057714286
FCAR	0	0.4855907	38.7121695714286	0.265288086956522	0.7814808	0.800033085714286
ACCS	12.054296754386	0	13.6446105	0.076571304347826	2.2632638952381	5.0696436
FPR3	0	1.03991525	43.7573077857143	0.230231347826087	0.194356266666667	0
HLA-DRB5	0	0	5.21244478571429	0	0.052685314285714	0
MED12L	74.3032957368421	0.25638335	279.567896214286	30.6399488695652	40.5271318761905	3.89064362857143
GDAP2	53.8991875263158	9.447292	131.902939928571	35.4510976956522	22.0241797047619	46.6517721714286
FAM175A	10.0538521578947	1.1425562	209.288861285714	9.45557565217391	15.0268212	14.9606126285714
GIMAP8	0.027073754385965	24.4888742	185.430335357143	0	0.316029476190476	0
PSTPIP2	1.4620641754386	0.86688715	8.13988364285714	0	0.590300447619048	0
TNFRSF12A	1.89518029824561	30.74991625	117.790936071429	0	0	0.263514371428571
FHOD1	1.39693619298246	0.4167875	17.9695046428571	1.68488552173913	0.285742638095238	0.156232771428571
RAB33B	64.1625482807018	36.73898275	252.753478785714	190.15288	99.7766024571429	153.046227428571
PTGER4	0.373790877192982	0	69.7147504285714	0	3.42632883809524	0.358055028571429
MYC	21.3624966491228	37.60040775	453.604255428571	21.587728173913	15.3135298095238	0
FGR	0.032149771929825	2.86558755	206.474251857143	0	0.729236180952381	0
C5AR1	0.301019298245614	0.38379105	210.839271571429	14.2735629130435	10.749040047619	0
ZC3H12A	0.641732192982456	13.51040525	19.069595	0.204748565217391	0.456539476190476	1.20610368571429
CLEC4A	123.216659666667	105.5392482	927.038712928571	0.481649608695652	176.079078657143	9.1936348
ID2	1472.04618945614	704.1064191	2208.29111535714	1288.05780108696	482.430134828571	148.0780276
TNFRSF10B	1.92564873684211	253.759237	358.757468214286	0.123730391304348	7.11900055238095	0
LMO1	0.791903122807018	0	49.869997	1.17868686956522	2.67130979047619	6.76206834285714
PGM5	0	21.9361143	74.9837894285714	0	0.127533723809524	0
CD55	10.3171797192982	191.64228675	535.688870928571	24.5149249130435	61.6605546952381	204.234608057143
OSCAR	0.492357859649123	0	12.6858436428571	1.75685447826087	0.675965619047619	0.094824142857143
RAD51B	6.83306215789474	1.1261314	12.2929464285714	0.031149565217391	6.94289674285714	3.72300162857143
VMO1	1.48200238596491	0	698.977079857143	0	26.1898181714286	0
P4HA1	230.522065210526	381.52889095	388.134317	103.015960434783	58.9019099809524	112.179547685714
ZNF490	55.54038	25.61117185	450.491561142857	40.9615858695652	42.6671344380952	28.5162252285714
CDK6	2.68805671929825	6.3034086	148.424380071429	5.54581708695652	12.3007320095238	105.528256228571
AGPAT9	0	0	382.921896	40.7312460869565	6.6739766952381	0.342130942857143
HSPA1A	2.79291638596491	3.2191733	10.6669497142857	3.61711769565217	5.03105691428571	3.03490994285714
ACSL1	35.8022953859649	23.95269585	965.0790615	59.128597173913	31.1848692857143	260.789883057143
PIM1	8.76783231578947	27.6173943	118.362597857143	89.7366766956522	33.0471984761905	1.58383417142857
NFKBID	6.61017471929825	5.35827485	35.0213307142857	3.71875734782609	5.07826395238095	0
GNLY	0	5.5672327	19.0714451428571	0	1.75043018095238	0
EIF4EBP1	1.67615071929825	0	94.8979037142857	0	12.509537447619	0
RNF144B	206.73601622807	157.3625633	557.224367714286	0.339878695652174	63.5955591047619	0.049542571428571
PSMG2	354.086712017544	6.22729755	765.048971285714	190.914604695652	176.929191609524	150.215681142857
ZNF85	51.5652948596491	0	466.466487857143	6.8124787826087	43.2348185904762	0.039461742857143
